REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,MARST,MARRNO,RACE,HISPAN,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,POVERTY,DIFFREM,DIFFMOB,VETSTAT,UTILITIES,GENERATION
0,42,1,2,680,1,0,3,0,1,2,0,2,4,0,1,1,7,6,3,0,0,0,0,1,8005.75,1
0,42,1,1,0,0,5,3,0,2,2,0,1,0,0,1,0,10,6,1,28,1,0,0,1,3133.25,1
0,42,0,1,0,0,4,4,0,2,2,0,1,0,0,1,1,7,6,3,35,1,0,0,1,3693.25,1
0,42,1,1,0,0,2,8,0,2,2,0,2,4,0,1,1,5,5,3,0,1,0,0,1,4153.25,1
0,42,1,2,980,1,1,2,0,2,2,0,2,0,0,1,1,6,6,2,0,0,1,0,1,7585.75,1
0,42,0,1,0,0,4,5,0,2,2,0,1,0,0,1,1,10,6,1,25,1,0,0,1,6146.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,4,0,1,1,6,6,2,8,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,19,0,1,0,1,0,1
0,42,0,2,450,0,1,2,0,1,2,0,1,0,0,1,1,6,6,1,35,1,0,0,1,8005.5,1
0,42,1,2,580,0,1,1,0,1,2,0,1,0,0,1,1,6,5,2,12,0,0,0,1,8275.75,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,25,0,0,0,1,0,1
0,42,0,1,0,0,3,3,1,1,0,1,3,0,0,1,1,6,6,1,40,1,0,0,1,5656.5,2
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,42,0,1,0,0,3,3,1,2,0,2,1,0,0,1,1,7,6,3,12,1,0,0,1,3680.75,3
0,42,0,1,0,0,3,3,0,2,2,0,1,0,0,1,1,10,7,1,12,1,1,0,1,3680.75,1
0,42,1,2,1100,0,1,2,0,2,2,0,2,0,0,1,1,5,5,2,20,1,0,0,1,5626.5,1
0,42,0,1,0,0,3,3,0,1,2,0,1,0,0,1,1,6,6,3,30,1,0,0,1,3408.25,1
0,42,1,1,0,0,3,5,3,2,0,1,1,0,0,1,1,7,6,1,33,1,0,0,1,3993.25,1
0,42,1,2,200,1,1,1,0,2,2,0,2,0,0,1,1,7,6,1,20,1,0,0,1,7554.75,1
0,42,0,1,0,0,1,1,0,2,1,1,1,0,0,1,1,11,6,3,0,1,0,0,1,2988.25,3
0,42,0,0,0,0,0,1,0,1,2,0,2,0,0,1,0,7,6,3,0,0,1,0,1,0,1
0,42,1,2,1800,0,4,4,0,1,2,0,1,0,0,1,1,6,6,1,25,1,0,0,1,6097.5,1
0,42,1,2,800,0,2,4,3,2,2,0,7,4,2,1,1,6,6,1,40,1,0,0,1,3593.25,2
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,8,0,0,0,1,0,1
0,42,1,1,0,0,4,6,0,2,2,0,2,0,0,1,1,6,6,1,30,1,0,0,1,3298.25,1
0,42,1,0,0,0,0,1,0,2,2,0,6,0,0,1,1,6,6,1,25,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,10,7,1,12,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,55,0,0,0,1,0,1
0,42,1,1,0,0,1,2,0,1,2,0,2,0,0,1,1,8,6,1,50,1,0,0,1,6946.5,1
0,42,1,1,0,0,2,5,3,2,0,1,2,1,0,1,1,10,7,1,38,1,0,0,1,3073.25,1
0,42,1,1,0,0,2,5,3,1,0,1,2,1,0,1,1,6,6,3,0,1,0,0,1,3073.25,1
0,42,0,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,5,1,27,1,0,0,1,3693.25,1
0,42,1,1,0,0,6,8,1,2,1,1,1,0,0,1,1,7,6,1,32,1,0,0,1,5716.5,1
0,42,0,1,0,1,2,1,0,1,2,0,1,0,0,1,0,6,6,3,0,0,0,0,1,5356.5,2
0,42,1,1,0,0,3,5,0,1,2,0,1,0,0,1,1,6,6,3,20,1,0,0,1,3428.25,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,2,40,0,0,0,1,0,1
0,42,0,1,0,0,2,4,2,2,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,3758.25,1
0,42,0,1,0,0,2,4,2,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,3758.25,2
0,42,0,1,0,0,2,3,1,1,0,1,1,0,0,1,1,10,7,1,50,1,0,0,1,5476.5,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,30,0,0,0,1,0,1
0,42,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,7,6,1,18,1,0,0,1,4273.25,1
0,42,1,1,0,0,3,5,1,1,2,0,1,0,0,1,1,5,5,3,0,1,1,0,1,3978.25,1
0,42,0,1,0,0,1,1,0,2,1,1,1,1,0,1,1,10,6,3,0,0,0,0,1,7021.5,3
0,42,1,1,0,0,4,5,0,2,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,3568.25,1
0,42,1,1,0,0,4,4,0,2,2,0,6,0,2,1,1,7,6,1,20,1,0,0,1,3603.25,1
0,42,1,1,0,0,4,4,0,1,2,0,6,0,0,1,1,6,6,3,0,1,0,0,1,3603.25,1
0,42,1,0,0,0,0,1,0,2,2,0,8,0,0,1,1,6,6,3,20,0,0,0,1,0,1
0,42,1,1,0,0,2,3,1,2,0,2,3,1,0,1,1,11,7,1,15,1,0,0,1,3063.25,2
0,42,1,2,510,0,1,2,1,1,2,0,1,0,0,1,0,8,6,1,40,1,0,0,1,3428.25,1
0,42,0,1,0,0,3,1,0,2,2,0,1,0,0,1,1,6,6,3,30,0,0,0,1,5626.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,16,0,0,0,1,0,1
0,42,1,2,1700,0,2,2,0,1,2,0,1,0,0,1,1,10,7,1,30,1,0,0,1,7675.75,1
0,42,1,2,1700,0,2,2,0,1,2,0,1,0,0,1,1,6,6,1,30,1,0,0,1,7675.75,1
0,42,1,1,0,1,1,3,0,2,2,0,2,0,0,1,0,10,6,1,16,1,0,0,1,4648.25,1
0,42,1,2,1500,0,2,4,2,2,2,0,2,0,0,1,1,11,7,1,25,1,0,0,1,5896.5,1
0,42,0,1,0,1,2,3,2,1,1,1,1,0,0,1,1,11,7,3,40,1,0,0,1,4188.25,2
0,42,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,6,6,1,35,1,0,0,1,3428.25,1
0,42,1,1,0,0,3,4,0,2,2,0,1,0,0,1,1,5,5,1,7,1,0,0,1,8094.75,1
0,42,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,7,6,1,16,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,4,0,0,1,1,6,6,2,6,0,0,0,1,0,1
0,42,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,3,12,1,0,0,1,3513.25,1
0,42,1,1,0,0,2,1,0,2,2,0,1,0,0,1,1,6,6,1,45,1,0,0,1,5481.25,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,20,0,0,0,1,0,1
0,42,1,2,580,1,1,7,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,5506.5,1
0,42,1,2,580,1,1,7,0,1,2,0,1,0,0,1,1,6,5,1,4,1,0,0,1,5506.5,1
0,42,1,1,0,0,2,4,0,2,2,0,1,0,0,1,1,6,5,3,0,1,0,0,1,2848.25,1
0,42,1,2,500,0,3,3,1,2,0,1,7,1,0,1,1,8,6,1,40,1,0,0,1,3273.25,1
0,42,1,0,0,0,0,1,0,2,0,1,4,0,0,1,1,10,7,3,0,0,0,0,1,0,1
0,42,1,2,1200,0,2,2,0,2,2,0,1,0,0,1,1,11,7,1,45,1,0,0,1,3080.75,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,20,0,0,0,1,0,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,3,2,1,0,0,1,3218.25,1
0,42,0,1,0,0,0,8,0,2,2,0,1,0,0,1,1,5,5,3,15,1,0,0,1,7682.25,1
0,42,0,1,0,0,2,2,0,1,2,0,1,0,0,1,1,7,6,2,0,1,0,0,1,6076.5,1
0,42,1,2,680,0,0,2,1,2,2,0,2,0,0,1,1,7,6,1,40,1,0,0,1,5416.5,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,10,0,1,0,1,0,1
0,42,1,1,0,0,2,2,0,1,0,1,1,0,0,1,1,8,6,1,40,1,0,0,1,5926.5,2
0,42,0,2,550,0,1,1,0,1,2,0,1,0,0,1,1,7,6,1,40,0,0,0,1,5371.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,10,7,1,18,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,15,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,30,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,1,0,1,1,7,6,3,40,0,0,0,1,0,1
0,42,1,2,400,0,2,4,2,2,0,1,1,0,0,1,1,7,6,1,40,1,0,0,1,3438.25,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,8,6,1,6,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,8,0,0,1,1,7,6,1,10,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,5,0,0,0,1,0,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,3,40,1,0,0,1,5978.25,1
0,42,1,1,0,0,2,4,2,2,0,2,1,0,0,1,1,10,7,1,50,1,0,0,1,3568.25,2
0,42,0,1,0,0,2,2,0,2,0,1,1,0,0,1,1,10,6,1,40,1,0,0,1,5896.5,2
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,9,0,1,1,1,0,1
0,42,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,7,6,1,30,1,0,0,1,3608.25,1
0,42,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,42,1,1,0,0,2,4,2,2,0,1,1,0,0,1,1,8,6,1,50,1,0,0,1,7416.5,2
0,42,1,1,0,0,4,1,0,2,2,0,1,0,0,1,1,8,6,3,10,0,0,0,1,6021.5,1
0,42,1,2,730,0,3,2,0,2,2,0,1,1,0,1,1,7,6,1,30,1,0,0,1,3098.25,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,0,6,6,3,7,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,8,6,3,40,0,0,0,1,0,1
0,42,0,1,0,0,0,5,0,2,2,0,1,0,0,1,1,7,6,1,12,1,0,0,1,5881.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,2,25,0,0,0,1,0,1
0,42,1,1,0,0,2,4,2,2,0,1,4,0,0,1,1,10,6,3,40,1,0,0,1,5751.5,2
0,42,0,1,0,0,6,2,0,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,5596.5,1
0,42,0,2,710,0,2,1,0,2,2,0,1,0,0,1,1,6,6,1,40,0,0,0,1,5506.5,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,2,40,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,0,2,150,1,1,4,3,2,2,0,2,0,0,1,1,7,6,1,25,0,0,0,1,5418.5,1
0,42,1,0,0,0,0,1,0,1,2,0,9,4,0,1,1,7,6,1,7,0,0,0,1,0,1
0,42,1,2,900,0,2,4,0,1,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,3110.25,1
0,42,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,0,0,0,1,1,0,1
0,42,0,2,2800,0,1,1,0,1,2,0,1,0,0,1,1,7,6,3,42,0,0,0,1,9995,1
0,42,0,2,2800,0,1,1,0,1,2,0,2,1,0,1,1,6,6,3,0,0,0,0,1,9995,1
0,42,0,2,2800,0,1,1,0,1,2,0,2,4,0,1,1,6,6,3,0,0,0,0,1,9995,1
0,42,0,2,2800,0,1,1,0,1,2,0,1,4,0,1,0,6,6,3,0,1,0,0,1,9995,1
0,42,1,2,930,0,2,3,1,2,1,1,2,0,0,1,1,8,6,1,32,1,1,1,2,3665.75,2
0,42,1,2,750,0,1,1,0,2,2,0,1,0,0,1,1,11,7,3,0,0,0,0,1,7824.5,1
0,42,1,1,0,0,2,3,1,2,0,1,6,0,0,1,1,10,7,2,8,1,0,0,1,3628.25,2
0,42,0,1,0,0,3,5,3,2,0,1,1,0,0,1,1,10,6,1,40,1,0,0,2,3125.75,2
0,42,1,1,0,0,4,6,0,2,2,0,1,0,0,1,1,6,5,1,20,1,0,0,1,8694.75,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,40,0,0,0,1,0,1
0,42,1,1,0,0,4,6,0,2,0,1,1,0,0,1,1,6,5,3,0,1,0,0,1,3288.25,1
0,42,1,1,0,0,3,6,0,1,2,0,1,0,0,1,1,5,5,1,10,1,0,0,1,4475.75,1
0,42,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,42,1,1,0,0,2,4,0,1,2,0,1,0,0,1,1,7,6,1,30,1,0,0,1,8994.75,1
0,42,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,5811.5,1
0,42,1,1,0,0,2,6,0,2,2,0,7,1,0,1,1,7,6,3,0,0,0,0,1,6086.25,1
0,42,0,2,2000,0,0,1,0,2,2,0,9,0,0,1,1,7,6,1,20,0,0,0,1,7675.75,1
0,42,0,2,2000,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,28,0,0,0,1,7675.75,1
0,42,1,2,830,0,1,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,1,0,1,7675.75,1
0,42,1,0,0,0,0,1,0,2,2,0,6,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,42,0,1,0,0,2,1,0,2,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,8095.75,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,5,0,0,0,1,0,1
0,42,1,2,1300,0,2,2,0,2,0,1,1,0,0,1,1,8,6,1,30,1,0,0,1,3218.25,1
0,42,1,2,1400,0,2,1,0,1,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,2848.25,1
0,42,1,1,0,0,2,2,0,2,2,0,1,0,0,1,1,8,6,1,30,1,0,0,1,5971.5,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,12,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,8,0,0,0,1,0,1
0,42,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,1,1,0,1,3,6,0,2,2,0,1,1,0,1,1,6,6,3,0,1,1,1,1,5716.5,1
0,42,1,1,0,1,3,6,0,1,2,0,1,0,0,1,1,6,5,3,16,1,0,0,1,5716.5,1
0,42,1,1,0,0,2,3,1,2,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,6499,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,8,6,2,15,1,0,0,1,3838.25,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,3838.25,1
0,42,1,1,0,0,1,3,1,2,0,2,2,0,0,1,1,11,7,1,37,1,0,0,1,5351.25,1
0,42,1,1,0,0,4,3,1,1,1,1,1,0,0,1,1,8,6,2,0,1,0,0,1,3463.25,2
0,42,1,1,0,0,4,3,0,2,0,1,1,0,0,1,1,7,6,1,28,1,0,0,1,3463.25,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,1,1,0,0,3,4,0,1,0,1,1,0,0,1,1,8,6,3,0,1,0,0,2,5771.5,3
0,42,1,2,1400,0,2,7,0,1,2,0,1,0,0,1,1,5,5,3,16,1,0,0,1,8545.75,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,1,25,1,0,0,1,3443.25,1
0,42,1,1,0,0,2,3,1,2,0,2,1,0,0,1,1,11,7,1,40,1,0,0,1,3608.25,1
0,42,1,1,0,0,4,5,0,1,2,0,1,0,0,1,1,6,6,1,38,1,0,0,1,3855.75,1
0,42,1,1,0,0,4,5,0,1,2,0,1,0,0,1,1,6,6,1,15,1,0,0,1,3855.75,1
0,42,1,0,0,0,0,1,0,2,2,0,1,4,0,1,1,7,6,1,15,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,0,7,6,1,16,0,0,0,1,0,1
0,42,0,2,790,0,2,5,3,1,0,1,1,0,0,1,1,8,6,1,40,1,0,0,1,3063.25,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,15,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,40,0,0,0,1,0,1
0,42,1,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,6,1,20,1,0,0,1,3863.25,1
0,42,0,1,0,0,5,7,0,2,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,4348.25,1
0,42,1,1,0,0,2,3,1,2,0,1,1,0,0,1,1,11,7,1,80,1,0,0,1,3368.25,2
0,42,1,0,0,0,0,1,0,1,2,0,4,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,6,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,6,0,0,1,1,6,6,1,20,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,16,0,0,0,1,0,1
0,42,0,1,0,0,4,4,0,2,2,0,1,0,0,1,1,7,6,1,16,1,0,0,1,5541.5,1
0,42,1,1,0,0,2,3,0,2,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,5068.25,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,1,45,0,0,0,1,0,1
0,42,0,1,0,0,3,3,0,2,2,0,1,0,0,1,1,6,5,1,20,1,0,0,1,3298.25,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,20,0,0,0,1,0,1
0,42,1,1,0,0,4,3,0,1,2,0,1,0,0,1,1,6,5,1,25,1,0,0,1,5746.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,6,0,0,0,1,0,1
0,42,1,2,1500,0,1,3,1,2,0,1,1,0,0,1,1,11,7,1,20,1,0,0,1,5706.5,1
0,42,0,2,750,0,3,2,0,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,9996,1
0,42,1,0,0,0,0,1,0,2,2,0,8,0,0,1,1,7,6,1,6,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,1,0,1,0,1
0,42,1,2,1300,0,2,1,0,2,2,0,1,0,0,1,1,7,6,1,15,0,0,0,1,7675.75,1
0,42,1,2,390,1,2,3,0,2,2,0,1,1,0,1,1,7,6,1,40,1,0,0,1,5567.5,1
0,42,0,1,0,0,3,5,3,1,0,1,1,0,0,1,1,10,7,1,32,1,0,0,1,3248.25,2
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,12,0,0,0,1,0,1
0,42,1,2,1100,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,5357.5,1
0,42,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,4718.25,1
0,42,1,2,880,0,1,4,2,2,0,3,1,1,0,1,1,7,6,1,38,1,0,0,1,3228.25,2
0,42,1,2,880,0,1,4,2,1,0,2,1,1,0,1,1,7,6,1,40,1,0,0,1,3228.25,2
0,42,0,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,4588.25,1
0,42,1,1,0,0,4,3,0,2,2,0,1,0,0,1,1,6,6,1,20,1,0,0,1,5461.5,1
0,42,1,2,600,0,1,2,0,2,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,9997,1
0,42,0,1,0,0,2,2,0,2,0,1,1,0,0,1,1,11,7,1,60,1,0,0,1,3208.25,1
0,42,1,2,400,1,1,1,0,1,2,0,1,4,0,1,1,7,6,2,32,1,0,0,1,3428.25,1
0,42,1,2,0,0,4,1,0,2,2,0,4,0,0,1,1,10,7,1,40,1,0,0,1,9995,1
0,42,1,2,0,0,4,1,0,1,2,0,4,0,0,1,1,10,7,1,37,1,0,0,1,9995,1
0,42,1,2,0,0,4,1,0,1,2,0,4,0,0,1,1,7,6,1,45,1,0,0,1,9995,1
0,42,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,7,6,1,8,0,0,0,1,0,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,28,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,7,6,3,0,0,1,0,1,0,1
0,42,1,1,0,0,6,4,1,2,0,1,1,0,0,1,1,11,7,1,60,1,0,0,1,6096.5,3
0,42,1,1,0,0,6,4,0,2,0,1,1,0,0,1,1,7,6,1,35,1,0,0,1,6096.5,1
0,42,1,0,0,0,0,1,0,1,2,0,8,0,0,1,1,6,6,1,20,0,0,0,1,0,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,30,0,1,0,1,0,1
0,42,1,1,0,0,2,2,0,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3195.75,2
0,42,1,2,300,0,4,5,0,2,2,0,1,0,0,1,1,6,6,1,25,1,0,0,1,1815,1
0,42,0,1,0,0,2,2,0,1,0,2,1,0,0,1,1,2,4,3,0,1,0,0,1,5831.5,4
0,42,1,2,750,1,1,6,4,2,2,0,1,0,0,1,1,6,6,2,0,1,0,0,1,9996,1
0,42,1,1,0,0,2,1,0,1,2,0,1,0,0,1,0,10,7,3,0,0,0,0,1,5241.5,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,5596.5,1
0,42,1,1,0,0,2,3,0,2,2,0,1,0,0,1,1,5,5,1,6,1,0,0,1,4448.25,1
0,42,0,1,0,0,4,5,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,6261.5,1
0,42,0,1,0,0,4,5,0,2,2,0,1,0,0,1,1,6,5,3,0,1,0,0,1,6261.5,1
0,42,1,0,0,0,0,1,0,1,2,0,1,4,0,1,1,7,6,1,40,0,0,0,1,0,1
0,42,1,1,0,0,1,5,0,2,0,1,4,0,0,1,1,8,6,3,0,0,0,0,1,3278.25,1
0,42,1,2,810,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,20,0,1,0,1,5417.5,1
0,42,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,40,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,5,5,3,8,0,0,0,1,0,1
0,42,1,2,300,0,0,2,1,2,2,0,1,1,0,1,1,4,5,1,40,0,0,0,1,8036.75,1
0,42,0,1,0,0,3,3,1,1,0,1,1,0,0,1,1,7,6,1,40,1,0,0,1,3263.25,1
0,42,0,1,0,0,1,2,0,2,0,1,1,0,0,1,1,10,7,1,33,1,0,0,1,2968.25,2
0,42,1,0,0,0,0,1,0,2,2,0,4,0,2,1,1,6,6,3,10,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,42,1,2,1700,0,1,1,0,2,2,0,1,0,0,1,1,11,7,3,0,1,0,0,1,5626.5,1
0,42,1,2,1700,0,1,1,0,2,2,0,1,0,0,1,1,11,7,3,0,0,0,0,1,5626.5,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,2,1,1,7,6,3,40,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,32,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,6,0,0,1,1,6,6,1,12,0,0,0,1,0,1
0,42,0,2,430,0,1,1,0,1,2,0,1,0,0,1,1,10,6,1,40,1,0,0,1,5161.5,1
0,42,1,1,0,0,2,2,0,1,0,1,2,0,0,1,1,11,7,1,35,1,1,0,1,3708.25,2
0,42,0,1,0,0,4,3,0,1,2,0,1,0,0,1,1,7,6,1,12,1,0,0,1,3513.25,1
0,42,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,6,6,1,12,0,0,0,1,0,1
0,42,1,1,0,1,2,5,0,1,2,0,2,0,0,1,0,2,4,3,0,1,0,0,1,5776.5,1
0,42,1,1,0,0,4,4,0,1,2,0,1,0,0,1,1,6,6,3,40,1,0,0,1,3785.75,1
0,42,1,1,0,0,3,3,0,2,1,3,1,0,0,1,1,10,7,1,80,1,0,0,1,7764.75,2
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,8,0,0,0,1,0,1
0,42,1,2,150,1,0,1,0,2,1,1,1,0,0,1,1,10,7,3,0,0,1,1,1,5657.5,3
0,42,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,6,6,1,9,1,0,0,1,3858.25,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,7,6,1,22,0,0,0,1,0,1
0,42,1,2,670,0,2,1,0,2,2,0,1,0,0,1,1,10,7,3,0,0,0,0,1,5477.5,1
0,42,1,1,0,0,3,2,0,1,2,0,1,0,2,1,0,7,6,3,0,1,0,0,1,3518.25,1
0,42,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,9,0,0,0,1,0,1
0,42,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,10,7,3,0,0,0,0,1,0,1
0,42,1,1,0,0,6,6,0,1,2,0,1,0,0,1,1,6,5,2,0,1,0,0,1,5566.5,1
0,42,1,1,0,0,3,5,0,2,2,0,8,0,0,1,1,6,5,3,3,1,0,0,1,3698.25,1
0,42,1,1,0,0,2,2,0,1,2,0,1,0,0,1,1,11,7,3,0,1,0,0,1,5507.5,1
0,42,1,2,1100,0,0,3,0,1,2,0,2,0,0,1,1,7,6,3,20,1,0,0,1,3213.25,1
0,42,1,1,0,0,5,5,0,1,2,0,1,0,0,1,1,6,6,1,32,1,0,0,1,6221.5,1
0,42,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,8,6,1,40,1,0,0,1,5486.5,2
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,1,0,1,0,1
0,42,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,4,0,0,0,1,0,1
