REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,AGE,MARST,MARRNO,RACE,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,INCTOT,FTOTINC,INCWELFR,POVERTY,VETDISAB,DIFFREM,VETSTAT,UTILITIES
0,36,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,0,20,1500,0,0,0,0,1,1,0
0,36,1,1,0,0,2,4,2,0,33,0,1,1,0,3,1,11,7,1,50,92000,207000,0,501,0,1,1,6886.5
0,36,1,1,0,0,2,4,2,1,36,0,1,8,0,3,1,11,7,1,45,115000,207000,0,501,0,1,1,6886.5
0,36,0,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,40,1700,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,22,2,0,1,0,3,1,8,6,1,20,3000,0,0,0,0,1,1,0
0,36,1,2,1200,0,4,5,0,1,22,2,0,1,0,3,1,7,6,1,25,7300,78800,0,267,0,1,1,5896.5
0,36,1,0,0,0,0,1,0,1,20,2,0,4,2,4,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,1,18,2,0,8,0,3,0,6,6,1,20,11100,0,0,0,0,2,1,0
0,36,1,0,0,0,0,1,0,1,27,2,0,1,0,3,1,10,7,1,25,17000,0,0,0,0,1,1,0
0,36,1,1,0,0,2,4,2,1,32,0,1,1,0,4,1,7,6,1,12,15000,109000,0,454,0,1,1,5846.5
0,36,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,27,3200,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,1,20,2,0,7,0,4,1,7,6,1,18,3500,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,0,25,2700,0,0,0,0,1,1,0
0,36,1,1,0,0,1,2,0,1,64,0,2,1,0,3,1,10,7,0,0,3600,22600,0,157,0,1,1,7825.75
0,36,1,2,2500,0,0,1,0,0,31,0,1,1,0,3,1,11,7,1,50,80000,80000,0,501,0,1,1,7616.75
0,36,1,1,0,0,3,4,2,1,56,0,1,1,0,3,1,11,7,1,40,86000,359900,0,501,0,1,1,3193.25
0,36,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,7,6,0,10,25501,0,0,0,0,1,1,0
0,36,1,1,0,0,3,5,0,1,18,2,0,1,0,3,1,6,5,1,6,3000,106400,0,367,0,1,1,3068.25
0,36,1,2,1700,1,1,7,0,0,19,2,0,2,0,5,1,6,5,2,0,0,39300,0,102,0,1,1,5656.5
0,36,1,2,1700,1,1,7,0,1,18,2,0,2,0,5,1,6,5,0,0,0,39300,0,102,0,1,1,5656.5
0,36,1,0,0,0,0,1,0,1,21,2,0,1,0,4,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,1,0,0,3,4,0,0,22,2,0,6,0,3,1,6,6,1,25,3000,258000,0,501,0,1,1,4323.25
0,36,1,1,0,0,1,4,2,0,38,0,1,1,2,5,1,8,6,1,50,13000,99000,0,412,0,1,1,5777.5
0,36,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,1,10,1300,0,0,0,0,1,1,0
0,36,1,1,0,0,3,3,0,1,26,2,0,1,0,3,1,11,7,0,25,9000,51000,0,275,0,1,1,3638.25
0,36,1,1,0,0,3,4,2,1,35,0,1,1,0,3,1,10,7,1,40,35000,76000,0,316,0,1,1,5446.5
0,36,1,1,0,0,1,5,0,1,19,2,0,1,1,3,1,6,6,1,34,25000,225000,0,501,0,1,1,3035.75
0,36,1,1,0,0,1,5,0,1,20,2,0,2,0,3,1,7,6,0,0,0,20000,0,67,0,1,1,3248.25
0,36,1,1,0,0,1,5,0,1,25,2,0,2,0,3,1,7,6,0,0,0,20000,0,67,0,1,1,3248.25
0,36,1,1,0,0,1,5,0,1,18,2,0,2,0,3,1,5,5,0,0,0,20000,0,67,0,1,1,3248.25
0,36,1,2,680,0,1,2,0,0,30,0,1,1,0,3,1,7,6,1,40,11000,35000,0,220,0,1,1,8006.75
0,36,1,2,680,0,1,2,0,0,25,0,1,1,0,3,1,6,6,1,40,24000,35000,0,220,0,1,1,8006.75
0,36,1,0,0,0,0,1,0,1,22,2,0,1,0,3,1,7,6,1,40,6000,0,0,0,0,1,1,0
0,36,1,2,1400,0,0,1,0,1,53,1,1,6,0,3,1,10,6,1,40,16100,16100,0,131,0,1,1,8395.75
0,36,1,1,0,0,3,2,0,1,59,0,1,1,0,3,1,7,6,1,40,95700,129500,0,501,0,1,1,3083.25
0,36,1,2,1900,0,0,1,0,0,26,2,0,1,0,4,1,10,7,1,30,35000,35000,0,284,0,1,1,7944.5
0,36,1,2,1100,0,2,5,2,1,36,0,1,2,2,3,1,10,7,0,0,0,22000,0,77,0,1,1,5386.5
0,36,0,1,0,0,3,3,0,0,20,2,0,1,0,3,1,6,6,1,37,3000,116000,0,501,0,1,1,1690
0,36,1,0,0,0,0,1,0,1,21,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,21,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,1,0,0,3,3,0,1,23,2,0,1,0,3,1,10,7,0,0,0,158000,0,501,0,1,1,3248.25
0,36,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,1,24,2000,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,23,2,0,1,0,3,1,6,6,0,80,23200,0,0,0,1,1,2,0
0,36,1,1,0,0,1,4,2,1,51,0,1,2,2,3,1,10,7,1,40,75000,114600,0,477,0,1,1,5896.25
0,36,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,19,2,0,2,0,3,1,6,6,2,0,0,0,0,0,0,2,1,0
0,36,1,0,0,0,0,1,0,1,19,2,0,4,0,5,0,6,6,1,16,4000,0,0,0,0,1,1,0
0,36,1,1,0,0,3,3,0,1,21,2,0,1,0,3,1,8,6,1,30,21200,109200,0,501,0,1,1,5488.75
0,36,1,1,0,0,3,4,2,1,47,0,1,1,0,3,1,8,6,1,42,80000,164000,0,501,0,1,1,787.5
0,36,1,1,0,0,3,4,0,1,21,2,0,1,0,3,1,8,6,1,6,9000,164000,0,501,0,1,1,787.5
0,36,1,2,550,0,0,1,0,1,23,2,0,1,0,3,1,10,6,2,0,0,0,0,1,0,1,1,5266.5
0,36,1,0,0,0,0,1,0,1,18,2,0,1,2,4,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,2,2000,0,1,3,0,0,23,2,0,1,0,3,1,6,6,2,8,1000,15700,0,84,0,1,1,9996
0,36,1,0,0,0,0,1,0,1,20,2,0,2,0,3,1,6,6,0,28,1900,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,1,21,2,0,1,0,3,1,7,6,0,0,300,0,0,0,0,1,1,0
0,36,1,1,0,0,3,4,0,0,20,2,0,1,0,3,1,7,6,0,0,0,1.00E+05,0,403,0,1,1,5926.5
0,36,1,1,0,0,5,5,0,0,20,2,0,1,0,3,1,6,6,0,25,3000,123000,0,417,1,1,2,5606.5
0,36,1,1,0,0,5,5,0,0,18,2,0,1,0,3,1,6,6,0,0,0,123000,0,417,0,1,1,5606.5
0,36,1,0,0,0,0,1,0,0,23,2,0,8,0,4,1,7,6,0,0,3600,0,0,0,0,2,1,0
0,36,1,1,0,0,3,5,0,0,18,2,0,1,0,4,1,6,6,0,25,7000,97000,0,335,0,1,1,6297.5
0,36,0,1,0,0,2,2,0,1,18,2,0,1,0,3,1,5,5,0,0,0,35000,0,221,0,1,1,6196.5
0,36,1,2,400,0,2,3,0,0,19,2,0,1,0,3,1,6,6,1,18,2600,30400,0,164,0,2,1,3748.25
0,36,1,1,0,0,2,4,0,0,29,2,0,1,2,4,1,11,7,1,40,30000,193000,0,501,0,1,1,5776.25
0,36,1,1,0,0,2,4,0,0,23,2,0,1,2,4,1,10,6,2,15,5000,193000,0,501,0,1,1,5776.25
0,36,1,2,640,0,2,3,0,1,18,2,0,1,0,6,1,4,5,0,0,0,16720,0,90,0,1,1,5296.5
0,36,1,2,1300,1,0,4,0,1,18,2,0,2,1,3,1,6,6,0,0,0,37000,0,154,0,2,1,5656.5
0,36,1,1,0,0,3,4,0,0,21,2,0,1,0,3,1,7,6,0,0,0,64000,0,262,0,1,1,2985.75
0,36,1,2,830,0,1,1,0,1,23,2,0,1,0,3,1,10,7,0,10,2000,2000,0,16,0,1,1,7645.5
0,36,1,1,0,0,2,4,0,1,22,2,0,6,2,3,1,10,6,0,15,1100,25100,0,101,0,1,1,3493.25
0,36,1,1,0,0,2,4,0,0,20,2,0,6,2,3,1,7,6,0,0,0,25100,0,101,0,1,1,3493.25
0,36,1,2,700,1,1,5,3,1,34,0,2,8,0,4,1,6,6,0,0,7400,14700,7400,52,0,1,1,8274.75
0,36,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,12000,0,0,0,0,1,1,0
0,36,1,2,1000,0,1,2,1,1,52,1,1,1,0,5,0,6,5,1,8,28000,35500,0,224,0,1,1,5296.5
0,36,1,2,1000,0,1,2,0,0,30,2,0,1,0,4,1,6,6,1,22,7500,35500,0,224,0,1,1,5296.5
0,36,1,2,1500,0,1,1,0,1,30,2,0,7,0,4,1,7,6,1,40,50000,50000,0,406,0,1,1,7854.5
0,36,1,2,1300,1,1,1,0,1,30,2,0,2,0,5,1,6,6,0,0,0,0,0,1,0,1,1,9994
0,36,1,1,0,0,4,4,2,1,56,0,2,1,0,3,1,11,7,1,50,146000,172700,0,501,0,1,1,3958.25
0,36,1,1,0,0,4,4,0,1,19,2,0,1,0,3,1,7,6,0,0,1100,172700,0,501,0,1,1,3958.25
0,36,1,2,1900,0,0,1,0,1,28,2,0,1,0,3,0,10,7,1,22,29000,29000,0,235,0,1,1,5207.5
0,36,1,0,0,0,0,1,0,1,21,2,0,1,0,4,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,1,0,0,2,3,0,1,24,2,0,1,0,3,1,10,7,1,20,3000,59000,0,318,0,1,1,3568.25
0,36,1,0,0,0,0,1,0,1,21,2,0,4,0,5,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,1,2,3800,0,3,4,0,0,21,2,0,1,0,3,1,7,6,0,0,0,10400,0,41,0,1,1,3198.25
0,36,1,1,0,0,4,3,0,0,19,2,0,1,0,3,1,7,6,0,30,1500,97550,0,501,0,1,1,2863.25
0,36,1,1,0,0,2,2,0,1,27,0,1,6,0,4,1,10,7,1,15,15000,110000,0,501,0,1,1,7766.75
0,36,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,1,3,100,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
0,36,0,1,0,0,3,4,2,0,41,0,1,7,0,4,1,7,6,1,61,42000,88600,0,357,1,1,2,5956.5
0,36,0,1,0,0,3,4,0,0,18,2,0,7,0,3,1,7,6,1,30,2600,88600,0,357,0,1,1,5956.5
0,36,1,0,0,0,0,1,0,1,19,2,0,8,0,3,1,7,6,0,35,3500,0,0,0,0,1,1,0
0,36,1,0,0,0,0,1,0,0,24,2,0,1,0,3,1,6,6,1,45,82000,0,0,0,6,1,2,0
0,36,1,1,0,0,3,2,0,0,58,0,2,1,0,3,1,11,7,1,60,80000,136000,0,501,0,1,1,2988.25
0,36,1,1,0,0,1,3,0,0,22,2,0,1,0,3,1,6,6,0,8,1000,184000,0,501,0,1,1,6136.25
0,36,1,2,1300,0,1,5,0,1,29,2,0,6,2,4,1,7,6,1,24,12000,101500,0,344,0,1,1,5747.5
0,36,1,2,1300,0,1,5,0,0,26,2,0,6,2,4,1,10,7,0,0,0,101500,0,344,0,1,1,5747.5
0,36,1,2,1300,0,1,5,0,1,24,2,0,6,2,4,1,8,6,1,24,6500,101500,0,344,0,1,1,5747.5
0,36,1,2,920,0,0,4,0,0,18,2,0,1,0,3,1,6,6,0,0,0,155000,0,501,0,1,1,9996
0,36,1,1,0,0,2,1,0,1,54,1,2,1,0,3,1,6,6,1,40,80000,80000,0,501,0,1,1,3323.25
0,36,0,2,680,1,0,1,0,0,53,2,0,2,0,3,1,10,7,0,0,18000,18000,0,146,0,1,1,7975.5
2,37,1,1,0,0,3,5,0,0,24,2,0,7,0,4,0,6,6,1,16,6400,37000,0,127,0,1,1,5896.5
2,37,1,1,0,0,3,5,0,0,19,2,0,6,2,3,0,7,6,0,0,0,45750,0,158,0,1,1,5716.5
2,37,1,1,0,1,3,3,0,0,19,2,0,2,0,3,1,7,6,0,0,0,26000,0,140,0,1,1,6136.5
2,37,1,1,0,0,3,2,1,0,56,1,1,8,0,3,1,7,6,2,0,3900,9100,0,57,1,1,2,6121.5
2,37,1,1,0,0,3,2,0,1,24,2,0,2,0,3,1,10,6,2,18,5200,9100,0,57,0,1,1,6121.5
2,37,1,1,0,0,4,3,1,0,56,0,3,1,0,3,1,7,6,1,50,209000,223000,0,501,0,1,1,8034.75
2,37,1,1,0,0,4,3,0,0,21,2,0,1,0,3,1,10,6,2,0,0,223000,0,501,0,1,1,8034.75
2,37,1,1,0,0,2,3,0,1,18,2,0,2,0,3,1,6,6,0,12,2000,87000,0,469,0,1,1,3488.25
2,37,1,2,530,0,1,1,0,0,25,2,0,1,0,3,1,7,6,1,40,40000,40000,0,324,0,1,1,5506.5
2,37,1,0,0,0,0,1,0,1,18,2,0,2,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,0,1,0,0,2,1,0,0,36,2,0,1,0,3,1,7,6,1,60,78000,78000,0,501,0,1,1,5466.5
2,37,1,2,950,0,2,1,0,1,28,2,0,2,0,3,1,10,7,1,40,35500,35500,0,288,0,1,1,5371.5
2,37,1,1,0,0,2,2,0,0,27,0,1,1,0,3,1,10,7,1,60,30000,48700,0,307,0,1,1,3183.25
2,37,1,1,0,0,3,3,0,1,39,1,1,1,0,3,1,8,6,1,40,6000,98000,0,501,0,1,1,3643.25
2,37,0,1,0,0,3,3,0,0,20,2,0,1,0,3,1,6,6,1,30,6000,27000,0,145,0,1,1,5626.5
2,37,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,1,12,4500,0,0,0,0,1,1,0
2,37,0,2,300,0,2,1,0,0,25,2,0,1,0,3,1,10,7,0,1,50,50,0,1,0,1,1,7945.75
2,37,0,2,300,0,2,1,0,0,21,2,0,7,0,4,1,10,7,1,40,16000,16000,0,130,0,1,1,7945.75
2,37,1,2,270,1,1,1,0,0,50,1,2,2,0,3,1,7,6,1,20,14300,14300,0,116,1,2,2,7765.75
2,37,1,1,0,0,3,5,0,1,18,2,0,1,0,3,1,7,6,1,30,12000,109000,0,376,0,1,1,8094.75
2,37,0,2,930,0,1,3,1,1,46,0,2,1,0,3,1,7,6,1,40,40000,1.00E+05,0,501,0,1,1,5681.5
2,37,1,2,900,0,2,2,0,1,23,0,1,1,0,3,1,6,6,0,40,5000,15000,0,94,0,1,1,5404
2,37,1,2,900,0,2,2,0,0,34,0,1,1,0,3,1,11,7,1,40,10000,15000,0,94,0,1,1,5404
2,37,0,1,0,0,2,1,0,1,29,2,0,1,0,3,1,11,7,1,45,51000,51000,0,414,0,1,1,3695.75
2,37,0,2,240,0,2,2,0,0,25,2,0,1,0,3,1,7,6,1,40,25000,55000,0,347,0,1,1,5219
2,37,0,0,0,0,0,1,0,0,25,2,0,1,0,3,1,7,6,1,20,7500,0,0,0,0,1,1,0
2,37,1,2,1300,0,1,1,0,0,44,2,0,1,0,3,1,10,6,1,40,95000,95000,0,501,0,1,1,5221.5
2,37,1,1,0,0,1,2,0,0,18,2,0,7,0,3,1,5,5,0,0,24000,88000,0,501,0,1,1,3698.25
2,37,1,2,700,0,2,1,0,0,23,2,0,1,0,3,1,6,6,1,55,52400,52400,0,425,1,1,2,5521.5
2,37,0,1,0,0,2,4,0,1,18,2,0,1,0,3,1,5,5,0,0,0,210400,0,501,0,1,1,8124.75
2,37,0,1,0,0,4,4,0,0,21,2,0,1,0,3,1,7,6,0,37,1600,99300,0,400,0,1,1,8334.75
2,37,0,1,0,0,4,4,0,1,19,2,0,1,0,3,1,6,6,0,0,0,99300,0,400,0,1,1,8334.75
2,37,1,0,0,0,0,1,0,0,20,2,0,1,0,3,1,7,6,2,40,2500,0,0,0,0,1,1,0
2,37,1,2,850,0,3,6,0,0,18,2,0,1,0,3,1,7,6,1,37,8000,109000,0,334,0,1,1,3500.75
2,37,1,2,630,0,1,1,0,0,28,2,0,2,0,3,1,10,7,1,40,30000,30000,0,243,0,1,1,5406.5
2,37,0,1,0,0,5,7,0,1,18,2,0,1,0,3,1,6,6,0,5,40,70640,0,184,0,1,1,6256.5
2,37,0,1,0,0,5,7,0,1,21,2,0,1,0,3,1,7,6,1,25,2400,70640,0,184,0,1,1,6256.5
2,37,1,2,780,0,1,1,0,0,29,2,0,1,0,3,1,10,7,0,2,24000,24000,0,194,1,1,2,5201.5
2,37,1,1,0,0,2,5,3,1,44,0,1,1,2,4,1,8,6,1,36,20000,120000,0,424,0,1,1,3773.25
2,37,1,0,0,0,0,1,0,1,22,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,4,1,1,22,2,0,2,0,3,1,6,6,1,24,6900,108600,0,437,0,1,1,3948.25
2,37,1,0,0,0,0,1,0,1,20,2,0,2,0,3,1,7,6,1,3,300,0,0,0,0,1,1,0
2,37,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,4,0,1,24,0,1,6,0,4,1,10,7,1,24,45000,144300,0,501,0,1,1,5666.5
2,37,1,1,0,0,3,4,0,0,20,0,1,6,0,4,1,6,6,1,39,300,144300,0,501,0,1,1,5666.5
2,37,1,2,830,0,2,1,0,0,23,2,0,1,0,3,1,10,7,1,50,22650,22650,0,183,0,1,1,5297.5
2,37,1,2,830,0,2,1,0,0,26,2,0,1,0,3,1,10,7,1,50,22000,22000,0,179,0,1,1,5297.5
2,37,1,1,0,0,1,1,0,1,58,1,1,1,0,3,1,8,6,1,36,85000,85000,0,501,0,1,1,3685.75
2,37,1,2,540,0,1,2,1,1,51,1,1,2,0,3,1,11,7,1,40,22000,25200,0,159,0,1,1,2925.75
2,37,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,2,0,3400,0,0,0,0,1,1,0
2,37,1,2,0,0,2,3,1,0,33,0,1,1,0,3,1,10,6,1,40,38000,67000,0,351,1,1,2,5326.5
2,37,1,2,1000,0,3,1,0,0,22,2,0,1,0,3,1,7,6,1,20,14000,14000,0,113,0,1,1,3143.25
2,37,1,2,1000,0,3,1,0,0,22,2,0,1,0,3,1,7,6,0,0,0,0,0,1,0,1,1,3143.25
2,37,0,1,0,0,2,3,1,0,38,0,3,1,0,3,1,7,6,1,50,60000,130000,0,501,1,1,2,5391.5
2,37,1,1,0,0,1,1,0,1,58,2,0,1,0,3,1,8,6,1,40,25000,25000,0,203,0,1,1,3208.25
2,37,1,1,0,0,3,4,0,1,18,2,0,6,0,4,1,6,6,0,0,0,32000,0,128,0,1,1,6196.5
2,37,1,0,0,0,0,1,0,1,19,2,0,4,0,4,1,7,6,1,48,1200,0,0,0,0,1,1,0
2,37,0,1,0,0,4,4,0,0,18,2,0,1,0,3,1,5,5,0,0,0,240400,0,501,0,1,1,3538.25
2,37,1,2,1200,0,3,2,0,0,26,0,1,1,0,3,1,11,7,1,55,53000,83000,0,501,0,1,1,3070.75
2,37,1,2,1200,0,3,2,0,1,26,0,1,1,0,3,1,11,7,0,40,30000,83000,0,501,0,1,1,3070.75
2,37,0,0,0,0,0,1,0,0,21,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
2,37,1,1,0,0,3,2,1,1,42,1,1,1,0,3,1,11,7,1,45,67000,68800,0,434,0,1,1,3533.25
2,37,1,1,0,0,3,2,0,0,19,2,0,1,0,3,1,6,5,1,10,1800,68800,0,434,0,1,1,3533.25
2,37,1,1,0,0,3,1,0,0,47,1,1,1,0,3,1,8,6,1,55,65000,65000,0,501,0,1,1,3533.25
2,37,0,2,600,1,2,4,2,1,22,0,1,1,0,3,1,7,6,1,45,20000,20000,0,83,0,1,1,8604.75
2,37,0,1,0,0,3,4,0,0,35,2,0,1,0,3,1,2,4,0,0,0,28000,0,112,0,1,1,8604.75
2,37,0,2,300,0,3,4,0,0,18,2,0,1,0,3,1,5,5,0,0,0,40000,0,161,0,1,1,8274.75
2,37,1,2,1100,0,2,1,0,1,25,2,0,2,0,3,1,7,6,1,72,32000,32000,0,259,0,1,1,5221.5
2,37,1,2,660,0,2,2,0,1,23,0,1,8,0,3,1,10,6,1,40,34000,68000,0,429,0,1,1,7765.75
2,37,0,1,0,0,1,2,0,1,21,2,0,2,0,3,1,8,6,1,20,3000,24000,0,151,0,1,1,5871.5
2,37,0,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
2,37,0,2,1200,0,3,4,2,0,44,0,1,2,0,3,1,11,7,0,0,36000,66000,0,275,6,1,2,5836.5
2,37,0,2,460,0,4,2,0,1,21,2,0,1,0,6,0,6,6,2,0,0,36000,0,227,0,1,1,6076.5
2,37,1,2,120,1,1,2,1,1,58,2,0,2,0,3,0,11,7,1,24,8400,17200,0,108,0,1,1,7944.75
2,37,1,1,0,0,1,1,0,1,57,1,1,1,2,4,0,11,6,1,25,50000,50000,0,406,0,1,1,3248.25
2,37,1,2,740,0,2,3,1,1,25,0,1,1,0,3,1,8,6,1,20,4500,420500,0,501,0,1,1,5741.5
2,37,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,7,6,1,10,150,0,0,0,0,1,1,0
2,37,1,2,780,0,1,4,2,0,31,0,1,1,0,4,1,11,7,1,20,10000,13500,0,56,0,1,1,5267.5
2,37,0,1,0,1,2,3,0,1,22,2,0,2,0,3,1,10,6,1,20,8000,26000,0,136,0,1,1,3163.25
2,37,1,0,0,0,0,1,0,0,20,2,0,1,0,3,1,6,6,0,24,850,0,0,0,0,1,1,0
2,37,1,2,900,0,2,2,0,1,28,0,1,1,0,3,1,10,7,1,40,21000,21000,0,132,0,1,1,5346.25
2,37,1,2,900,0,2,2,0,0,29,0,1,1,0,3,1,10,7,0,0,0,21000,0,132,0,1,1,5346.25
2,37,1,2,650,1,2,5,0,0,19,2,0,8,0,3,0,7,6,0,0,720,11220,0,39,0,2,1,5656.5
2,37,0,1,0,1,1,8,0,1,25,2,0,2,0,3,0,6,6,0,0,0,33100,0,79,0,1,1,4483.25
2,37,0,1,0,1,1,8,0,1,21,2,0,2,0,3,1,6,6,1,20,5000,33100,0,79,0,1,1,4483.25
2,37,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,1,9,1400,0,0,0,0,1,1,0
2,37,0,0,0,0,0,1,0,1,18,2,0,2,0,3,1,7,6,0,40,9300,0,0,0,0,1,1,0
2,37,1,0,0,0,0,1,0,0,18,2,0,1,0,3,1,3,5,0,0,620,0,0,0,0,1,1,0
2,37,1,1,0,0,5,5,3,1,44,0,2,2,0,3,1,11,7,1,40,42000,78300,0,262,0,1,1,8454.75
2,37,1,1,0,0,5,5,3,0,46,0,1,2,0,3,1,7,6,1,20,7000,78300,0,262,0,1,1,8454.75
2,37,1,1,0,0,5,5,0,0,20,2,0,2,0,3,1,7,6,0,40,9000,78300,0,262,0,1,1,8454.75
2,37,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,72,600,0,0,0,0,2,1,0
2,37,1,1,0,0,2,4,2,0,46,0,1,1,0,3,1,10,6,1,50,226000,262000,0,501,0,1,1,3705.75
2,37,1,0,0,0,0,1,0,0,21,2,0,1,0,3,1,7,6,0,35,2400,0,0,0,0,1,1,0
2,37,1,1,0,0,1,3,2,0,34,1,1,1,0,3,1,8,6,0,0,26020,26020,0,136,6,2,2,5761.5
2,37,0,2,550,0,1,1,0,1,27,2,0,1,0,3,1,10,7,1,45,32000,32000,0,260,0,1,1,5271.5
1,38,1,0,0,0,0,1,0,1,21,2,0,1,0,3,1,7,6,0,60,8500,0,0,0,0,1,1,0
1,38,0,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,3,50,0,0,0,0,1,1,0
1,38,1,2,720,0,3,2,0,1,28,0,1,1,0,3,1,8,6,1,48,21000,79000,0,498,0,1,1,7645.75
1,38,0,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,0,50,3000,0,0,0,0,1,1,0
1,39,1,1,0,0,3,3,0,1,24,2,0,8,0,3,1,6,6,0,0,0,44200,0,238,0,1,1,3000.75
1,39,1,1,0,0,2,2,0,1,24,2,0,1,0,3,1,10,7,1,40,12080,39480,0,249,0,1,1,3085.75
1,39,1,1,0,0,2,4,0,0,52,1,1,2,0,3,1,7,6,1,40,26300,107000,0,438,1,1,2,3398.25
1,39,1,1,0,0,2,1,0,1,29,2,0,1,0,3,1,6,6,1,17,350,350,0,3,0,1,1,5686.5
1,39,1,1,0,0,1,2,0,1,52,2,0,2,0,3,1,8,6,1,40,26700,33900,0,237,0,1,1,4335.75
1,39,1,2,440,0,1,1,0,0,24,2,0,1,0,3,1,10,7,1,38,21000,21000,0,170,0,1,1,5147.5
1,39,1,1,0,0,3,3,0,1,18,2,0,1,0,3,1,6,6,1,14,6500,139500,0,501,0,1,1,3053.25
1,39,1,2,1400,0,2,4,0,1,18,2,0,1,0,3,1,5,5,0,0,0,94100,0,379,0,1,1,3428.25
1,39,1,1,0,0,2,2,0,1,27,2,0,2,0,3,0,10,7,1,40,30000,94000,0,501,0,1,1,7915.75
1,39,1,2,1300,0,2,3,1,0,30,0,1,1,0,3,1,11,7,1,50,7500,57500,0,301,0,1,1,5483.75
1,39,1,1,0,0,2,4,0,0,24,2,0,1,0,3,1,7,6,1,20,8000,115100,0,471,0,1,1,2990.75
1,39,1,1,0,0,2,4,0,1,19,2,0,1,0,3,1,6,6,1,12,7000,115100,0,471,0,1,1,2990.75
1,39,0,0,0,0,0,1,0,0,18,2,0,1,0,3,1,6,6,0,50,3500,0,0,0,0,2,1,0
1,39,1,1,0,0,4,3,0,0,43,2,0,1,0,3,1,8,6,0,0,0,129360,0,501,1,1,2,3813.25
1,39,0,0,0,0,0,1,0,0,20,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
1,39,0,1,0,0,3,3,0,0,23,2,0,1,0,3,1,8,6,0,6,2800,122800,0,501,0,1,1,3178.25
1,39,1,1,0,0,5,7,0,1,23,2,0,1,0,3,1,6,6,1,32,10000,160600,0,409,0,1,1,6226.5
1,39,1,1,0,0,1,1,0,0,23,2,0,1,0,3,1,10,7,1,40,39300,39300,0,319,0,1,1,2915.75
1,39,1,2,440,0,1,2,0,0,19,2,0,2,0,3,1,6,6,2,0,1000,3200,0,20,0,1,1,7884.75
1,39,1,1,0,0,3,3,0,0,32,2,0,1,0,3,1,10,6,1,42,40000,166000,0,501,1,1,2,3508.25
1,39,0,1,0,0,5,5,0,1,25,2,0,2,0,3,1,6,6,1,32,21100,71100,0,238,0,1,1,5991.25
1,39,0,1,0,0,4,5,0,0,20,2,0,1,0,3,1,7,6,1,50,26000,128200,0,442,0,1,1,1237.5
1,39,1,0,0,0,0,1,0,0,19,2,0,0,0,3,1,6,6,0,63,20500,0,0,0,0,1,1,0
1,39,1,1,0,0,2,3,1,0,24,0,1,1,0,3,1,6,6,1,40,44300,44300,0,232,6,2,2,3443.25
